72203,OPTIMA,Россия,,"and wax coating and natural crust., ПАВ. 2, ЗАЛ 3, СТЕНД 23D28 / PAV. 2, HALL 3, STAND 23D28, ОПТИМА, ООО",+7 (475) 277-7877,corn7@mail.ru,http://myprovince.ru,,,prodexpo_2023,,"{""stand"": ""23""}",2026-06-19T21:18:55.48351+00:00
72204,OPTITRADE GROUP OF COMPANIES,Россия,,"brands. Constantly changing, move to the target., ПАВ. 2, ЗАЛ 4, СТЕНД 24D65 / PAV. 2, HALL 4, STAND 24D65, ОПТИТРЕЙД, ГК",+7 (495) 225-7308,office1@optitrade.ru,http://www.optitrade.ru,,,prodexpo_2023,,"{""stand"": ""24""}",2026-06-19T21:18:55.48351+00:00
72205,OPTIFLEX,Россия,,"frozen burgers and vegetables., ПАВ. 1, СТЕНД 1B12 / PAV. 1, STAND 1B12, ОПТИФЛЕКС, ООО",+7 (4742) 557 300,info@opti-flex.ru,http://www.opti-flex.ru,,,prodexpo_2023,,"{""stand"": ""1""}",2026-06-19T21:18:55.48351+00:00
72206,OREKHPROM,Россия,,"ny ZNAK marking codes (Data Matrix codes)., ПАВ. 7, ЗАЛ 2, СТЕНД 72B65 / PAV. 7, HALL 2, STAND 72B65, ОРЕХПРОМ",+7 (861) 212-5460,office@orekh.com,https://orekhprom.ru,,,prodexpo_2023,,"{""stand"": ""72""}",2026-06-19T21:18:55.48351+00:00
72207,ORIANT,Россия,,"2023, 278, ОРИАНТ",+7 (966) 126-7351,web@oriant.ru,http://www.oriant.ru,,,prodexpo_2023,,"{""stand"": ""75""}",2026-06-19T21:18:55.48351+00:00
72208,ORION INTERNTIONAL EURO,Россия,,"Sweden, Poland etc.)., ПАВ. 7, ЗАЛ 3, СТЕНД 73A20 / PAV. 7, HALL 3, STAND 73A20, ОРИОН ИНТЕРНЕЙШНЛ ЕВРО",,info@orionworld.ru,https://orionworld.ru,,,prodexpo_2023,,"{""stand"": ""73""}",2026-06-19T21:18:55.48351+00:00
72209,ORION INTER-FARM ENTERPRISE LLC,Россия,,"ПАВ. 2, ЗАЛ 4, СТЕНД 24C70 / PAV. 2, HALL 4, STAND 24C70, ОРИОН, МЕЖХОЗЯЙСТВЕННОЕ, ПРЕДПРИЯТИЕ, ООО",+7 (865) 532-0623,orion.sozvezdiye@mail.ru,http://Snaks26.ru,,,prodexpo_2023,,"{""stand"": ""24""}",2026-06-19T21:18:55.48351+00:00
72210,OSTANKINO MEAT PROCESSING PLANT JSC,Россия,,"ПАВ. 1, СТЕНД 1B44 / PAV. 1, STAND 1B44, ОСТАНКИНСКИЙ, МЯСОПЕРЕРАБАТЫВАЮЩИЙ КОМБИНАТ, АО",+7 (495) 980-5390,info@sosiska.ru,http://www.ompk.ru,,,prodexpo_2023,,"{""stand"": ""1""}",2026-06-19T21:18:55.48351+00:00
72211,OSNOVNOY PRODUKT LLC (RUZIK TM),Россия,,"ПРИПРАВ И НАПИТКОВ, РЕКЛАМА, ОСНОВНОЙ ПРОДУКТ, ООО (РУЗИК, ТМ)",+7 (846) 276-0530,,http://ruzik.ru,,,prodexpo_2023,,,2026-06-19T21:18:55.48351+00:00
72212,OTLICHNAYA KUHNYA,Россия,,"snacks and TM MaxiVita products for healthy nutrition., ПАВ. 2, ЗАЛ 5, СТЕНД 25B01 / PAV. 2, HALL 5, STAND 25B01, ОТЛИЧНАЯ КУХНЯ",+7 3512113132,info@fbk74.ru,http://www.fbk74.ru,,,prodexpo_2023,,"{""stand"": ""25""}",2026-06-19T21:18:55.48351+00:00
72213,(O. L. K.),Россия,,"ОЧАКОВСКАЯ ЛОГИСТИЧЕСКАЯ КОМПАНИЯ, (О. Л. К.), OCHAKOVSKAYA LOGISTICHESKAYA KOMPANIYA",8 800 770-0720,mail@olk.su,http://www.olk.su,,,prodexpo_2023,,"{""stand"": ""81""}",2026-06-19T21:18:55.48351+00:00
72214,CO. LTD,Россия,,"ОЧАКОВСКИЙ КОМБИНАТ ПИЩЕВЫХ, ИНГРЕДИЕНТОВ, OCHAKOVO FACTORY OF FOOD INGREDIENTS",+7 (495) 269-1010,sales@okpi.ru,http://www.okpi.ru,,,prodexpo_2023,,"{""stand"": ""72""}",2026-06-19T21:18:55.48351+00:00
72215,OZN,Россия,,"CMC, flour and other ingredients., ПАВ. 1, СТЕНД 1E24 / PAV. 1, STAND 1E24, ОЧЁРСКИЙ ЗАВОД НАПИТКОВ (ОЗН)",+7 (342) 206-3193,marketing@oznwater.com,http://oznwater.com,,,prodexpo_2023,,"{""stand"": ""1""}",2026-06-19T21:18:55.48351+00:00
72216,PAVLOV,Россия,,"2023, 280, ПАВЛОВ",+7 (495) 982-5096,info@pavlov-company.ru,http://www.pavlov-company.ru,,,prodexpo_2023,,"{""stand"": ""52""}",2026-06-19T21:18:55.48351+00:00
72217,PARADIGMA,Россия,,"ПАВ. ФОРУМ, СТЕНД FH125 / PAV. FORUM, STAND FH125, ПАРАДИГМА, ПОЛИГРАФИЧЕСКАЯ, КОМПАНИЯ, ООО",+7 (3412) 91-22-21,nga@paradigma-pack.ru,http://www.paradigma-pack.ru,,,prodexpo_2023,,,2026-06-19T21:18:55.48351+00:00
72218,PackLand,Россия,,"ПАВ. 7, ЗАЛ 1, СТЕНД 71E10 / PAV. 7, HALL 1, STAND 71E10, РЕКЛАМА, ПакЛэнд",+7 (916) 309-0338,info@packland.ru,http://www.packland.ru,,,prodexpo_2023,,"{""stand"": ""71""}",2026-06-19T21:18:55.48351+00:00
72219,PARITET LTD,Россия,,"lowing us to solve tasks of our clients the most effective way., ПАВ. 7, ЗАЛ 1, СТЕНД 71E30 / PAV. 7, HALL 1, STAND 71E30, ПАРИТЕТ, ООО",+7 (964) 148-1215,paritet.dmitrov@gmail.com,http://www.paritet-obninsk.ru,,,prodexpo_2023,,"{""stand"": ""71""}",2026-06-19T21:18:55.48351+00:00
72220,PASSIM TM (THE FIRST GRAIN COMPANY LTD.),Россия,,"ПАВ. 2, ЗАЛ 6, СТЕНД 26B10 / PAV. 2, HALL 6, STAND 26B10, ПАССИМ, ТМ, (ПЕРВАЯ КРУПЯНАЯ КОМПАНИЯ, ООО)",+7 (383) 388-55-04,sales@passim.ru,http://passim.ru,,,prodexpo_2023,,"{""stand"": ""26""}",2026-06-19T21:18:55.48351+00:00
72221,BAKER SHAHIN,Россия,,"ПРИПРАВ И НАПИТКОВ, РЕКЛАМА, ПЕКАРЬ ШАХИН",+7 (8432) 277-4075,pekarsahin16@gmail.com,http://wwww.pekarsahin.ru,,,prodexpo_2023,,,2026-06-19T21:18:55.48351+00:00
72222,PectoGroup LLC,Россия,,"halal only., ПАВ. 2, ЗАЛ 4, СТЕНД 24B55 / PAV. 2, HALL 4, STAND 24B55, ПЕКТО-ГРУПП, ООО",+7 (906) 344-09-56,pektogroup@list.ru,,,,prodexpo_2023,,"{""stand"": ""24""}",2026-06-19T21:18:55.48351+00:00
72223,PENZENSKAYA CONFECTIONARY FACTORY,Россия,,"and candied fruit from Jerusalem artichokes., ПАВ. 1, СТЕНД 1G27 / PAV. 1, STAND 1G27, ПЕНЗЕНСКАЯ КОНДИТЕРСКАЯ ФАБРИКА, ЗАО",,kasuvorov@zaopkf.ru,http://www.uniconf.ru,,,prodexpo_2023,,"{""stand"": ""1""}",2026-06-19T21:18:55.48351+00:00
72224,PSHK,Россия,,"180 confectioneries. Production and sale of confectioneries., ПАВ. 7, ЗАЛ 4, СТЕНД 74B70 / PAV. 7, HALL 4, STAND 74B70, ПЕНЗЕНСКАЯ ШОКОЛАДНАЯ КОМПАНИЯ",+7 (8412) 36-95-56,alianspenza@mail.ru,http://pshk.su,,,prodexpo_2023,,"{""stand"": ""74""}",2026-06-19T21:18:55.48351+00:00
72225,PENNYE HISTORIES (GOLSERA),Россия,,"Россия / Russia, ПАВ. 2, ЗАЛ 1, СТЕНД 21A30 / PAV. 2, HALL 1, STAND 21A30, ПЕННЫЕ ИСТОРИИ, ТМ (ГОЛСЕРА, ООО)",+7 (495) 109-2202,info@golsera.ru,http://www.penhistories.ru,,,prodexpo_2023,,"{""stand"": ""76""}",2026-06-19T21:18:55.48351+00:00
72226,FIRST ASTRAKHAN FISH COMPANY,Россия,,"ПАВ. 2, ЗАЛ 5, СТЕНД 25A10 / PAV. 2, HALL 5, STAND 25A10, ПЕРВАЯ АСТРАХАНСКАЯ РЫБНАЯ, КОМПАНИЯ, ООО",+7 (906) 455-4716,park001@list.ru,http://park30.ru,,,prodexpo_2023,,"{""stand"": ""25""}",2026-06-19T21:18:55.48351+00:00
72227,THE FIRST KUBAN PASTA FACTORY,Россия,,"282, ПЕРВАЯ КУБАНСКАЯ, МАКАРОННАЯ ФАБРИКА",+7 (988) 888-2036,info@makaronkrop.ru,http://www.makaronkrop.ru,,,prodexpo_2023,,,2026-06-19T21:18:55.48351+00:00
72228,CANNING FACTORY LTD,Россия,,"ПЕРВЫЙ ГЕОРГИЕВСКИЙ, КОНСЕРВНЫЙ ЗАВОД, ООО, THE FIRST GEORGIEVSK",+7 (87951) 3-21-50,office@firstgkz.ru,http://www.firstgkz.ru,,,prodexpo_2023,,,2026-06-19T21:18:55.48351+00:00
72229,MILK PROCESSING MAGAZINE,Россия,,"ПАВ. 1, СТЕНД 1A48 / PAV. 1, STAND 1A48, РЕКЛАМА, ПЕРЕРАБОТКА МОЛОКА, ЖУРНАЛ",,podpiska@vedomost.ru,https://promo.milkbranch.ru,,,prodexpo_2023,,"{""stand"": ""1""}",2026-06-19T21:18:55.48351+00:00
72230,PERMSKAYA CONFECTIONERY,Россия,,"mation-rich and popular source for subject matter experts., ПАВ. 8, ЗАЛ 5, СТЕНД 85C20 / PAV. 8, HALL 5, STAND 85C20, ПЕРМСКАЯ, КОНДИТЕРСКАЯ ФАБРИКА",+7 (342) 214-6858,secretar@pkf.perm.ru,https://candyfactoryperm.com,,,prodexpo_2023,,"{""stand"": ""85""}",2026-06-19T21:18:55.48351+00:00
72231,PERSPECTIVA LLC,Россия,,"world is the geography of sales., ПАВ. 2, ЗАЛ 4, СТЕНД 24A38 / PAV. 2, HALL 4, STAND 24A38, ПЕРСПЕКТИВА, ООО",+7 (991) 363-6267,petr.kohannii@ooo-perspectiva.com,http://ooo-perspectiva.com,,,prodexpo_2023,,"{""stand"": ""24""}",2026-06-19T21:18:55.48351+00:00
72232,PETRODIET TRADING HAUSE,Россия,,"Россия / Russia, ПАВ. ФОРУМ, СТЕНД FC045 / PAV. FORUM, STAND FC045, ПЕТРОДИЕТ, ТОРГОВЫЙ ДОМ",+7 (812) 337-2311,sales@petrodiet.ru,http://www.petrodiet.ru,,,prodexpo_2023,,,2026-06-19T21:18:55.48351+00:00
72233,PETERPOLYMER,Россия,,"nutrition., ПАВ. 2, ЗАЛ 6, СТЕНД 26C10 / PAV. 2, HALL 6, STAND 26C10, ПЕТРОПОЛИМЕР",+7 (812) 679-9079,sale@petropolimer.ru,https://petropolimer.ru,,,prodexpo_2023,,"{""stand"": ""26""}",2026-06-19T21:18:55.48351+00:00
72234,PEZ-HAAS,Россия,,"Factory of plastic containers for products and paints., ПАВ. 2, ЗАЛ 2, СТЕНД 22D85 / PAV. 2, HALL 2, STAND 22D85, ПЕЦ-ХААС",+7 (495) 502-9969,pez-haas@pez-haas.ru,http://www.haas-rus.ru,,,prodexpo_2023,,"{""stand"": ""22""}",2026-06-19T21:18:55.48351+00:00
72235,PECHATNY EXPRESS — FLEXO,Россия,,"mins. Distribution of confectionery products., ПАВ. ФОРУМ, СТЕНД FD070 / PAV. FORUM, STAND FD070, ПЕЧАТНЫЙ ЭКСПРЕСС — ФЛЕКСОГРАФИЯ",+7 (495) 739-9933,office@pe-f.ru,http://www.pe-f.ru,,,prodexpo_2023,,,2026-06-19T21:18:55.48351+00:00
72236,MANUFACTORY LTD,Россия,,"ПАВ. 2, ЗАЛ 5, СТЕНД 25B62 / PAV. 2, HALL 5, STAND 25B62, ПЗБМ, POLOTNYANO — ZAVODSKAYA BUMAZHNAYA",8 800 234-1646,sales@pzbf.ru,http://makpak.ru,,,prodexpo_2023,,"{""stand"": ""72""}",2026-06-19T21:18:55.773769+00:00
72237,PIVNIYE RADOSTI,Россия,,"paper bags, notebook direction., ПАВ. 7, ЗАЛ 1, СТЕНД 71D05 / PAV. 7, HALL 1, STAND 71D05, ПИВНЫЕ РАДОСТИ",+7 (918) 508-0064,piv.radosti@yandex.ru,https://pivniye-radosti.ru,,,prodexpo_2023,,"{""stand"": ""71""}",2026-06-19T21:18:55.773769+00:00
72238,PIVOVARNYA #1,Россия,,"2023, 284, ПИВОВАРНЯ № 1",,sales3@pv46.ru,https://pivovarnya1.ru,,,prodexpo_2023,,"{""stand"": ""25""}",2026-06-19T21:18:55.773769+00:00
72239,PGS LLC,Россия,,"contract bottling!, ПАВ. ЦЕНТРАЛЬНЫЙ, СТЕНД CC48 / PAV. CENTRAL, STAND CC48, ПиДжиЭс, ООО",+7 (495) 133-5505,assistant@pgs.am,http://www.pgs.am,,,prodexpo_2023,,,2026-06-19T21:18:55.773769+00:00
72240,PIONER MKK,Россия,,"Republic of Belarus, ПАВ. 2, ЗАЛ 2, СТЕНД 22B40 / PAV. 2, HALL 2, STAND 22B40, ПИОНЕР, МКК",+7 (953) 519-4148,pioner1922@bk.ru,,,,prodexpo_2023,,"{""stand"": ""23""}",2026-06-19T21:18:55.773769+00:00
72241,PIT,Россия,,"ПРИПРАВ И НАПИТКОВ, РЕКЛАМА, ПИТ",,info@prodaco.com.ru,http://www.prodaco.ru,,,prodexpo_2023,,,2026-06-19T21:18:55.773769+00:00
72242,DRINKING HOUSE,Россия,,"tive mineral waters., ПАВ. 5, ЗАЛ 1, СТЕНД 51C20 / PAV. 5, HALL 1, STAND 51C20, ПИТЕЙНЫЙ ДОМ",+7 (926) 110-9394,exportpd@piteyniy.com,http://www.piteyniy.com,,,prodexpo_2023,,"{""stand"": ""51""}",2026-06-19T21:18:55.773769+00:00
72243,PETER FROST,Россия,,"ment and the use of pure glacial water., ПАВ. 2, ЗАЛ 3, СТЕНД 23E44 / PAV. 2, HALL 3, STAND 23E44, ПИТЕР ФРОСТ",+7 (812) 640-6618,info@peter-frost.ru,http://www.peter-frost.ru,,,prodexpo_2023,,"{""stand"": ""23""}",2026-06-19T21:18:55.773769+00:00
72244,FOOD INDUSTRY PUBLISHING HOUSE,Россия,,"РЕКЛАМА, ПИЩЕВАЯ ПРОМЫШЛЕННОСТЬ,, ИЗДАТЕЛЬСТВО",+7 (916) 969-6136,foodprom@foodprom.ru,http://www.foodprom.ru,,,prodexpo_2023,,"{""stand"": ""22""}",2026-06-19T21:18:55.773769+00:00
72245,PISCHEKOMBINAT KLINSKIY,Россия,,"Beverages one., ПАВ. 8, ЗАЛ 5, СТЕНД 85A20 / PAV. 8, HALL 5, STAND 85A20, ПИЩЕКОМБИНАТ КЛИНСКИЙ, ООО",+7 (49624) 2-46-04,pishekombklin@mail.ru,http://www.pkklin.ru,,,prodexpo_2023,,"{""stand"": ""85""}",2026-06-19T21:18:55.773769+00:00
72246,PishePromExpert Media,Россия,,"domestic raw materials in compliance with Soviet recipes., ПАВ. 2, ЗАЛ 6, СТЕНД 26A30 / PAV. 2, HALL 6, STAND 26A30, ПищеПромЭксперт, медиа",+7 (863) 311-1688,info@sdexpert.ru,http://www.sdexpert.ru,,,prodexpo_2023,,"{""stand"": ""26""}",2026-06-19T21:18:55.773769+00:00
72247,PISHMASHSERVICE,Россия,,"2023, 286, ПИЩМАШСЕРВИС",,info@pmserv.com,http://pmserv.com,,,prodexpo_2023,,"{""stand"": ""85""}",2026-06-19T21:18:55.773769+00:00
72248,PLAVYCH MCP (EMELIN V.P. IE),Россия,,"equipment. We repair imported screw pumps., ПАВ. 7, ЗАЛ 2, СТЕНД 72B28 / PAV. 7, HALL 2, STAND 72B28, ПЛАВЫЧ, ЗПС (ЕМЕЛИН В. П., ИП)",+7 (3852) 26-65-65,market@plavych.ru,http://www.plavych.ru,,,prodexpo_2023,,"{""stand"": ""72""}",2026-06-19T21:18:55.773769+00:00
72249,PLANET OF TASTE TM,Россия,,"extremely delicious, aromatic, original and healthy., ПАВ. ФОРУМ, СТЕНД FF177 / PAV. FORUM, STAND FF177, ПЛАНЕТА ВКУСА, ТМ (ФУДТЕХ, ООО)",+7 (902) 207-7787,uni-food@mail.ru,http://planeta-vkysa.ru,,,prodexpo_2023,,,2026-06-19T21:18:55.773769+00:00
72250,PLANET SIBERIA,Россия,,"Россия / Russia, ПАВ. 1, СТЕНД 1C50 / PAV. 1, STAND 1C50, ПЛАНЕТА СИБИРЬ",+7 (968) 843-2325,opt@planetsib.ru,http://www.planetsib.ru,,,prodexpo_2023,,"{""stand"": ""76""}",2026-06-19T21:18:55.773769+00:00
72251,POBEDA CONFECTIONERY,Россия,,"carefully selected and have natural composition., ПАВ. 2, ЗАЛ 6, СТЕНД 26C14 / PAV. 2, HALL 6, STAND 26C14, ПОБЕДА, КОНДИТЕРСКАЯ ФАБРИКА",,marketing@pobedavkusa.ru,https://www.pobedavkusa.ru,,,prodexpo_2023,,"{""stand"": ""26""}",2026-06-19T21:18:55.773769+00:00
72252,POZDEEVA NATALIA PEASAND FARM ENTERPRISE,Россия,,"chocolate are produced per day., ПАВ. 7, ЗАЛ 3, СТЕНД 73B60 / PAV. 7, HALL 3, STAND 73B60, ПОЗДЕЕВА Н. В., КФХ",+7 (912) 004-9220,fermer.udm@mail.ru,,,,prodexpo_2023,,"{""stand"": ""73""}",2026-06-19T21:18:55.773769+00:00
72253,POLICE,Россия,,"devices., ПАВ. 7, ЗАЛ 1, СТЕНД 71E54 / PAV. 7, HALL 1, STAND 71E54, ПОЛАЙС, ООО",+7 (863) 2-377-277,office@pol-ice.ru,https://pol-ice.ru,,,prodexpo_2023,,"{""stand"": ""71""}",2026-06-19T21:18:55.773769+00:00
72254,POLEZNOTEKA,Россия,,"ПАВ. 7, ЗАЛ 2, СТЕНД 72A35 / PAV. 7, HALL 2, STAND 72A35, РЕКЛАМА, ПОЛЕЗНОТЕКА",+7 (903) 281-0705,zakaz@poleznoteka.ru,http://www.poleznoteka.ru,,,prodexpo_2023,,"{""stand"": ""72""}",2026-06-19T21:18:55.773769+00:00
72255,USEFUL PRODUCTS SOUTH REGION LLC,Россия,,"marshmallow., ПАВ. 2, ЗАЛ 5, СТЕНД 25A25 / PAV. 2, HALL 5, STAND 25A25, ПОЛЕЗНЫЕ ПРОДУКТЫ ЮЖНЫЙ РЕГИОН, ООО",,market@poleznye-produkty.pro,http://poleznye-produkty.pro,,,prodexpo_2023,,"{""stand"": ""25""}",2026-06-19T21:18:55.773769+00:00
72256,POLET CONFECTIONARY LLC,Россия,,"2023, 288, ПОЛЕТ, КОНДИТЕРСКОЕ ПРЕДПРИЯТИЕ, ООО",,info@kp-polet.ru,http://www.kp-polet.ru,,,prodexpo_2023,,"{""stand"": ""75""}",2026-06-19T21:18:55.773769+00:00
72257,POLICON JSC,Россия,,"Production of flour confectionery products., ПАВ. 7, ЗАЛ 5, СТЕНД 75B85 / PAV. 7, HALL 5, STAND 75B85, ПОЛИКОН, АО",,info@policon-rt.ru,http://policon-rt.ru,,,prodexpo_2023,,"{""stand"": ""75""}",2026-06-19T21:18:55.773769+00:00
72258,POLINKA LLC,Россия,,"iliary, non-standard equipment. Manufacturing of analogs., ПАВ. 7, ЗАЛ 1, СТЕНД 71E20 / PAV. 7, HALL 1, STAND 71E20, ПОЛИНКА, ООО",+7 (4912) 51-64-07,plnca@yandex.ru,http://polinka.online,,,prodexpo_2023,,"{""stand"": ""71""}",2026-06-19T21:18:55.773769+00:00
72259,POLITECH PLUS,Россия,,"ПАВ. ФОРУМ, СТЕНД FB064 / PAV. FORUM, STAND FB064, РЕКЛАМА, ПОЛИТЕХ ПЛЮС",+7 (499) 110-1307,sales@politech-plus.com,http://www.politech-plus.com,,,prodexpo_2023,,,2026-06-19T21:18:55.773769+00:00
72260,POLYS KHOLODA,Россия,,"ПРИПРАВ И НАПИТКОВ, РЕКЛАМА, ПОЛЮС ХОЛОДА, СХПК",+7 (924) 468-4287,polys-kholoda@mail.ru,,,,prodexpo_2023,,,2026-06-19T21:18:55.773769+00:00
72261,POLYANSKOE LLC,Россия,,"ly delicacies from meat of Yakut foal and northern venison., ПАВ. 8, ЗАЛ 1, СТЕНД 81C85 / PAV. 8, HALL 1, STAND 81C85, ПОЛЯНСКОЕ, МПК, ООО",+7 (919) 214-7555,mpkpolyanskoe@yandex.ru,http://www.mpkpolyanskoe.ru,,,prodexpo_2023,,"{""stand"": ""81""}",2026-06-19T21:18:55.773769+00:00
72262,PORECHE,Россия,,"HACCP, ISO 22000-2007 systems. Compartmentalization – lV., ПАВ. 2, ЗАЛ 2, СТЕНД 22A50 / PAV. 2, HALL 2, STAND 22A50, ПОРЕЧЬЕ",+7 (926) 984-4569,sales@poreche.org,,,,prodexpo_2023,,"{""stand"": ""22""}",2026-06-19T21:18:55.773769+00:00
72263,PORTSIONNYE PRODUKTY,Россия,,"well as Limonado lemonades with various flavors., ПАВ. 2, ЗАЛ 3, СТЕНД 23D28 / PAV. 2, HALL 3, STAND 23D28, ПОРЦИОННЫЕ ПРОДУКТЫ",+7 (484) 382-09-04,info@ppsous.ru,http://www.ppsous.ru,,,prodexpo_2023,,"{""stand"": ""23""}",2026-06-19T21:18:55.773769+00:00
72264,TASTY FOOD,Россия,,"sauces, dressings, cooking kits and ready meals., ПАВ. ФОРУМ, СТЕНД FB090 / PAV. FORUM, STAND FB090, ПОСОЛЬСТВО ВКУСНОЙ ЕДЫ",+7 (4862) 43-33-86,suvid@tdpve.ru,http://www.tdpve.ru,,,prodexpo_2023,,,2026-06-19T21:18:55.773769+00:00
72265,Pospel TH,Россия,,"love what we do!, ПАВ. 7, ЗАЛ 5, СТЕНД 75C68 / PAV. 7, HALL 5, STAND 75C68, ПОСПЕЛ, ТД, ООО",,pospel_td@pospel.ru,http://www.pospel.ru,,,prodexpo_2023,,"{""stand"": ""75""}",2026-06-19T21:18:55.773769+00:00
72266,POTANINO MPK,Россия,,"of whole milk products, semi-hard cheeses and animal oil., ПАВ. ФОРУМ, СТЕНД FH095 / PAV. FORUM, STAND FH095, ПОТАНИНО МПК",+7 (812) 389-2145,info@mpkon.ru,http://konserv.pro,,,prodexpo_2023,,,2026-06-19T21:18:55.773769+00:00
72267,RIGHT HERBS,Россия,,"meat paste., ПАВ. 1, СТЕНД 1B06 / PAV. 1, STAND 1B06, ПРАВИЛЬНЫЕ ТРАВЫ",8 800 550-0765,pl@rosrf.ru,http://rightherbs.ru,,,prodexpo_2023,,"{""stand"": ""1""}",2026-06-19T21:18:55.773769+00:00
72268,PREDGORYA BELUKHI,Россия,,"ents and soft cheese., ПАВ. ФОРУМ, СТЕНД FG178 / PAV. FORUM, STAND FG178, ПРЕДГОРЬЯ БЕЛУХИ",,info@smilexpert.ru,https://smartbee.expert,,,prodexpo_2023,,,2026-06-19T21:18:55.773769+00:00
72269,PREDPRIYATIE PRODUKTOV PITANIYA,Россия,,"Mountains., ПАВ. 8, ЗАЛ 2, СТЕНД 82C85 / PAV. 8, HALL 2, STAND 82C85, ПРЕДПРИЯТИЕ ПРОДУКТОВ ПИТАНИЯ, ООО",+7 (812) 380-8517,sous999@mail.ru,http://www.sousspb.ru,,,prodexpo_2023,,"{""stand"": ""82""}",2026-06-19T21:18:55.773769+00:00
72270,PRESTIGE ICE CREAM AND DESSERTS FACTORY,Россия,,"РЕКЛАМА, ПРЕСТИЖ,, ФАБРИКА МОРОЖЕНОГО И ДЕСЕРТОВ",+7 (812) 643-0383,info@ice-cream.spb.ru,http://www.ice-cream.spb.ru,,,prodexpo_2023,,,2026-06-19T21:18:55.773769+00:00
72271,PRILADOZHYE RYBOVODNOYE HOZYAYSTVO LLC,Россия,,"ПАВ. 2, ЗАЛ 5, СТЕНД 25C25 / PAV. 2, HALL 5, STAND 25C25, ПРИЛАДОЖЬЕ,, РЫБОВОДНОЕ ХОЗЯЙСТВО, ООО",,rhp.karelia@gmail.com,http://priladoje.ru,,,prodexpo_2023,,"{""stand"": ""25""}",2026-06-19T21:18:55.773769+00:00
72272,PRINTSTYLE PRINTING FACTORY,Россия,,"Republic of Karelia., ПАВ. 2, ЗАЛ 3, СТЕНД 23C15 / PAV. 2, HALL 3, STAND 23C15, ПРИНТСТАЙЛ, ПЕЧАТНАЯ ФАБРИКА",+7 (8362) 412-238,Printstyle@printstyle.com,http://www.printstyle.com,,,prodexpo_2023,,"{""stand"": ""23""}",2026-06-19T21:18:55.773769+00:00
72273,PRINTO,Россия,,"Production of labels and packaging of any complexity., ПАВ. 7, ЗАЛ 1, СТЕНД 71C30 / PAV. 7, HALL 1, STAND 71C30, ПРИНТО",+7 (922) 965-6520,region6@printotm.ru,https://printo-kirov.ru,,,prodexpo_2023,,"{""stand"": ""71""}",2026-06-19T21:18:55.773769+00:00
72274,PROGRESS LLC (VO!LOZHKA TM),Россия,,"Россия / Russia, ПАВ. 7, ЗАЛ 2, СТЕНД 72C10 / PAV. 7, HALL 2, STAND 72C10, ПРОГРЕСС, ООО (ВО!ЛОЖКА, ТМ)",+7 (8442) 32-63-22,chernozem@volozhka.org,http://www.volozhka.org,,,prodexpo_2023,,"{""stand"": ""1""}",2026-06-19T21:18:55.773769+00:00
72275,PROGRESS SPSSPK,Россия,,"uct that does not contain chemical additives, dyes and flavors., ПАВ. 2, ЗАЛ 3, СТЕНД 23E10 / PAV. 2, HALL 3, STAND 23E10, ПРОГРЕСС, СПССПК",+7 (912) 570-7390,spsspkprogress@yandex.ru,,,,prodexpo_2023,,"{""stand"": ""23""}",2026-06-19T21:18:55.773769+00:00
72276,SALES.RF,Россия,,"2023, 292, ПРОДАЖИ.РФ",,analitika@1-ofd.ru,,,,prodexpo_2023,,"{""stand"": ""82""}",2026-06-19T21:18:55.773769+00:00
72277,PRODALLIANCE,Россия,,"brand and city in the desired period of time., ПАВ. 4, СТЕНД 4C40 / PAV. 4, STAND 4C40, ПРОДАЛЬЯНС, ООО",+7 (987) 739-4165,dp_m@milkdrink.su,,,,prodexpo_2023,,"{""stand"": ""4""}",2026-06-19T21:18:55.773769+00:00
72278,PRODPOSTAVKA LLC,Россия,,"ПАВ. ФОРУМ, СТЕНД FB190; ПАВ. 8, ЗАЛ 2, СТЕНД 82B95 /, PAV. FORUM, STAND FB190; PAV. 8, HALL 2, STAND 82B95, ПРОДПОСТАВКА, ООО",+7 (383) 212-0536,info@prodpostavka.biz,,,,prodexpo_2023,,"{""stand"": ""82""}",2026-06-19T21:18:55.773769+00:00
72279,PRODTREID LLC,Россия,,"Россия / Russia, ПАВ. 7, ЗАЛ 6, СТЕНД 76C52 / PAV. 7, HALL 6, STAND 76C52, ПРОДТРЕЙД, ООО",+7 (499) 444-7701,info@coffee-caribia.ru,http://www.coffee-caribia.ru,,,prodexpo_2023,,"{""stand"": ""23""}",2026-06-19T21:18:55.773769+00:00
